,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
771,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CITY OF SEATTLE,610 5TH AVENUE,981244986,WA,LOCAL GOVERNMENT,911461832,43612,PROJECT SAFE NEIGHBORHOOD GRANT
772,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CITY OF SHELTON,PO BOX 1610,98584,WA,LOCAL GOVERNMENT,916001277,5359,TRAFFIC GRANT
773,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE,WEST 1100 MALLON,99260,WA,LOCAL GOVERNMENT,916001280,15754,TRAFFIC GRANT
774,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE,WEST 1100 MALLON,99260,WA,LOCAL GOVERNMENT,916001280,217640,AUTO THEFT PREVENTION GRANT
775,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CITY OF TUKWILA,6200 SOUTH CENTER BLVD,98188,WA,LOCAL GOVERNMENT,916001519,5725,TRAFFIC GRANT
776,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CITY OF VANCOUVER,PO BOX 1995,98668,WA,LOCAL GOVERNMENT,916001288,11881,TRAFFIC GRANT
777,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CITY OF VANCOUVER,PO BOX 1995,98668,WA,LOCAL GOVERNMENT,916001288,1466,AUTO THEFT PREVENTION GRANT
778,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,ADAMS COUNTY SHERIFF'S OFFICE,210 WEST BROADWAY,99169,WA,LOCAL GOVERNMENT,916001294,972,TRAFFIC GRANT
779,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,ADAMS COUNTY SHERIFF'S OFFICE,210 WEST BROADWAY,99169,WA,LOCAL GOVERNMENT,916001294,49000,SEX OFFENDER ADDRESS VERIFICATION GRANT
780,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,ASOTIN COUNTY SHERIFF'S OFFICE,PO BOX 130,994020130,WA,LOCAL GOVERNMENT,916001295,71830,SEX OFFENDER ADDRESS VERIFICATION GRANT
781,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY SHERIFF'S OFFICE,7122 OKANOGAN PLACE BLDG A,99336,WA,LOCAL GOVERNMENT,916001296,11866,TRAFFIC GRANT
782,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY SHERIFF'S OFFICE,7122 OKANOGAN PLACE BLDG A,99336,WA,LOCAL GOVERNMENT,916001296,138770,SEX OFFENDER ADDRESS VERIFICATION GRANT
783,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CHELAN COUNTY SHERIFF'S OFFICE,401 WASHINGTON STREET SUITE 1,98801,WA,LOCAL GOVERNMENT,916001297,86231,SEX OFFENDER ADDRESS VERIFICATION GRANT
784,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CLALLAM COUNTY SHERIFF'S OFFICE,22 EAST 4TH STREET SUITE 12,98302,WA,LOCAL GOVERNMENT,916001298,90000,SEX OFFENDER ADDRESS VERIFICATION GRANT
785,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CLARK COUNTY SHERIFF'S OFFICE,PO BOX 410,98666,WA,LOCAL GOVERNMENT,916001299,8400,TRAFFIC GRANT
786,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CLARK COUNTY SHERIFF'S OFFICE,PO BOX 410,98666,WA,LOCAL GOVERNMENT,916001299,261582,SEX OFFENDER ADDRESS VERIFICATION GRANT
787,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CLARK COUNTY SHERIFF'S OFFICE,PO BOX 410,98666,WA,LOCAL GOVERNMENT,916001299,93576,AUTO THEFT PREVENTION GRANT
788,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,COLUMBIA COUNTY SHERIFF'S OFFICE,341 EAST MAIN STREET,99328,WA,LOCAL GOVERNMENT,916001309,19000,SEX OFFENDER ADDRESS VERIFICATION GRANT
789,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,COWLITZ COUNTY SHERIFF'S OFFICE,312 SW 1ST AVENUE,98626,WA,LOCAL GOVERNMENT,916001310,86984,SEX OFFENDER ADDRESS VERIFICATION GRANT
790,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,DOUGLAS COUNTY SHERIFF'S OFFICE,110 2ND STREET NE SUITE 200,98802,WA,LOCAL GOVERNMENT,916001313,1000,TRAFFIC GRANT
791,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,DOUGLAS COUNTY SHERIFF'S OFFICE,110 2ND STREET NE SUITE 200,98802,WA,LOCAL GOVERNMENT,916001313,65500,SEX OFFENDER ADDRESS VERIFICATION GRANT
792,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,FERRY COUNTY SHERIFF'S OFFICE,PO BOX 1099,99166,WA,LOCAL GOVERNMENT,916001314,3772,TRAFFIC GRANT
793,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,FERRY COUNTY SHERIFF'S OFFICE,PO BOX 1099,99166,WA,LOCAL GOVERNMENT,916001314,33000,SEX OFFENDER ADDRESS VERIFICATION GRANT
794,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,FRANKLIN COUNTY SHERIFF'S OFFICE,1016 NORTH 4TH AVENUE,99301,WA,LOCAL GOVERNMENT,916001315,5600,TRAFFIC GRANT
795,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,FRANKLIN COUNTY SHERIFF'S OFFICE,1016 NORTH 4TH AVENUE,99301,WA,LOCAL GOVERNMENT,916001315,91605,SEX OFFENDER ADDRESS VERIFICATION GRANT
796,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,GARFIELD COUNTY SHERIFF'S OFFICE,PO BOX 338,99347,WA,LOCAL GOVERNMENT,916001318,2866,TRAFFIC GRANT
797,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,GARFIELD COUNTY SHERIFF'S OFFICE,PO BOX 338,99347,WA,LOCAL GOVERNMENT,916001318,10000,SEX OFFENDER ADDRESS VERIFICATION GRANT
798,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,GRANT COUNTY SHERIFF'S OFFICE,PO BOX 37,98823,WA,LOCAL GOVERNMENT,916001319,10634,TRAFFIC GRANT
799,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,GRANT COUNTY SHERIFF'S OFFICE,PO BOX 37,98823,WA,LOCAL GOVERNMENT,916001319,102112,SEX OFFENDER ADDRESS VERIFICATION GRANT
800,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,GRAYS HARBOR COUNTY SHERIFF'S OFFICE,PO BOX 630,98563,WA,LOCAL GOVERNMENT,916001320,105641,SEX OFFENDER ADDRESS VERIFICATION GRANT
801,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,ISLAND COUNTY SHERIFF'S OFFICE,PO BOX 5000,98277,WA,LOCAL GOVERNMENT,916001321,8577,TRAFFIC GRANT
802,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,ISLAND COUNTY SHERIFF'S OFFICE,PO BOX 5000,98277,WA,LOCAL GOVERNMENT,916001321,75802,SEX OFFENDER ADDRESS VERIFICATION GRANT
803,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,JEFFERSON COUNTY SHERIFF'S OFFICE,79 ELKINS ROAD,98339,WA,LOCAL GOVERNMENT,916001322,6464,TRAFFIC GRANT
804,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,JEFFERSON COUNTY SHERIFF'S OFFICE,79 ELKINS ROAD,98339,WA,LOCAL GOVERNMENT,916001322,60250,SEX OFFENDER ADDRESS VERIFICATION GRANT
805,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,KING COUNTY PROSECUTING ATTORNEY,516 3RD AVENUE,98104,WA,LOCAL GOVERNMENT,916001337,42212,PROJECT SAFE NEIGHBORHOOD GRANT
806,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,KING COUNTY SHERIFF'S OFFICE,516 3RD AVENUE,98104,WA,LOCAL GOVERNMENT,916001337,45965,TRAFFIC GRANT
807,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,KING COUNTY SHERIFF'S OFFICE,516 3RD AVENUE,98104,WA,LOCAL GOVERNMENT,916001337,683026,SEX OFFENDER ADDRESS VERIFICATION GRANT
808,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,KITSAP COUNTY SHERIFF'S OFFICE,614 DIVISION STREET,98366,WA,LOCAL GOVERNMENT,916001348,1000,TRAFFIC GRANT
809,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,KITSAP COUNTY SHERIFF'S OFFICE,614 DIVISION STREET,98366,WA,LOCAL GOVERNMENT,916001348,182091,SEX OFFENDER ADDRESS VERIFICATION GRANT
810,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,KITTITAS COUNTY SHERIFF'S OFFICE,205 WEST 5TH AVENUE SUITE 1,98926,WA,LOCAL GOVERNMENT,916001349,68250,SEX OFFENDER ADDRESS VERIFICATION GRANT
811,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,KLICKITAT COUNTY SHERIFF'S OFFICE,205 S COLUMBUS AVENUE ROOM 108,98620,WA,LOCAL GOVERNMENT,916001350,61500,SEX OFFENDER ADDRESS VERIFICATION GRANT
812,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,LEWIS COUNTY SHERIFF'S OFFICE,345 WEST MAIN STREET,98532,WA,LOCAL GOVERNMENT,916001351,6180,TRAFFIC GRANT
813,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,LEWIS COUNTY SHERIFF'S OFFICE,345 WEST MAIN STREET,98532,WA,LOCAL GOVERNMENT,916001351,129947,SEX OFFENDER ADDRESS VERIFICATION GRANT
814,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,LINCOLN COUNTY SHERIFF'S OFFICE,404 SINCLAIR PO BOX 367,99122,WA,LOCAL GOVERNMENT,916001352,1000,TRAFFIC GRANT
815,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,LINCOLN COUNTY SHERIFF'S OFFICE,404 SINCLAIR PO BOX 367,99122,WA,LOCAL GOVERNMENT,916001352,23500,SEX OFFENDER ADDRESS VERIFICATION GRANT
816,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,MASON COUNTY SHERIFF'S OFFICE,419 NORTH 4TH STREET,98584,WA,LOCAL GOVERNMENT,916001354,100588,SEX OFFENDER ADDRESS VERIFICATION GRANT
817,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,OKANOGAN COUNTY SHERIFF'S OFFICE,123 5TH AVENUE NORTH ROOM 200,98840,WA,LOCAL GOVERNMENT,916001355,5948,TRAFFIC GRANT
818,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,OKANOGAN COUNTY SHERIFF'S OFFICE,123 5TH AVENUE NORTH ROOM 200,98840,WA,LOCAL GOVERNMENT,916001355,87272,SEX OFFENDER ADDRESS VERIFICATION GRANT
819,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,PACIFIC COUNTY SHERIFF'S OFFICE,PO BOX 27,98586,WA,LOCAL GOVERNMENT,916001356,1000,TRAFFIC GRANT
820,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,PACIFIC COUNTY SHERIFF'S OFFICE,PO BOX 27,98586,WA,LOCAL GOVERNMENT,916001356,62000,SEX OFFENDER ADDRESS VERIFICATION GRANT
821,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,PEND OREILLE COUNTY SHERIFFS OFFICE,331 SOUTH GARDEN AVENUE,99156,WA,LOCAL GOVERNMENT,916001357,1497,TRAFFIC GRANT
822,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,PEND OREILLE COUNTY SHERIFFS OFFICE,331 SOUTH GARDEN AVENUE,99156,WA,LOCAL GOVERNMENT,916001357,32500,SEX OFFENDER ADDRESS VERIFICATION GRANT
823,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,PIERCE COUNTY SHERIFF'S OFFICE,930 TACOMA AVENUE SOUTH,98402,WA,LOCAL GOVERNMENT,916001359,981,TRAFFIC GRANT
824,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,PIERCE COUNTY SHERIFF'S OFFICE,930 TACOMA AVENUE SOUTH,98402,WA,LOCAL GOVERNMENT,916001359,470858,SEX OFFENDER ADDRESS VERIFICATION GRANT
825,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,SAN JUAN COUNTY SHERIFF'S OFFICE,PO BOX 669,98250,WA,LOCAL GOVERNMENT,916001360,28500,SEX OFFENDER ADDRESS VERIFICATION GRANT
826,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,SKAGIT COUNTY SHERIFF'S OFFICE,600 SOUTH THIRD,98273,WA,LOCAL GOVERNMENT,916001361,19440,TRAFFIC GRANT
827,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,SKAGIT COUNTY SHERIFF'S OFFICE,600 SOUTH THIRD,98273,WA,LOCAL GOVERNMENT,916001361,108690,SEX OFFENDER ADDRESS VERIFICATION GRANT
828,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,SKAMANIA COUNTY SHERIFF'S OFFICE,PO BOX 790,98648,WA,LOCAL GOVERNMENT,916001363,50750,SEX OFFENDER ADDRESS VERIFICATION GRANT
829,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,SNOHOMISH COUNTY SHERIFF'S OFFICE,3000 ROCKEFELLER AVENUE MS 606,98201,WA,LOCAL GOVERNMENT,916001368,352863,SEX OFFENDER ADDRESS VERIFICATION GRANT
830,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,SNOHOMISH COUNTY SHERIFF'S OFFICE,3000 ROCKEFELLER AVENUE MS 606,98201,WA,LOCAL GOVERNMENT,916001368,733477,AUTO THEFT PREVENTION GRANT
831,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,SPOKANE COUNTY SHERIFF'S OFFICE,PUBLIC SAFETY BLDG 1100 W MALLON,99260,WA,LOCAL GOVERNMENT,916001370,285000,PROPERTY CRIME ENFORCEMENT GRANT
832,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,SPOKANE COUNTY SHERIFF'S OFFICE,PUBLIC SAFETY BLDG 1100 W MALLON,99260,WA,LOCAL GOVERNMENT,916001370,281955,SEX OFFENDER ADDRESS VERIFICATION GRANT
833,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,STEVENS COUNTY SHERIFF'S OFFICE,PO BOX 186,99114,WA,LOCAL GOVERNMENT,916001372,87353,SEX OFFENDER ADDRESS VERIFICATION GRANT
834,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,THURSTON COUNTY SHERIFF'S OFFICE,2000 LAKERIDGE DRIVE SW,98502,WA,LOCAL GOVERNMENT,916001375,178721,SEX OFFENDER ADDRESS VERIFICATION GRANT
835,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,UNIVERSITY OF WASHINGTON,PO BOX 355200,98105,WA,STATE GOVERNMENT,916001537,39690,PROJECT SAFE NEIGHBORHOOD GRANT
836,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,WAHKIAKUM COUNTY SHERIFF'S OFFICE,64 MAIN STREET PO BOX 65,98612,WA,LOCAL GOVERNMENT,916001377,3505,TRAFFIC GRANT
837,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,WAHKIAKUM COUNTY SHERIFF'S OFFICE,64 MAIN STREET PO BOX 65,98612,WA,LOCAL GOVERNMENT,916001377,12000,SEX OFFENDER ADDRESS VERIFICATION GRANT
838,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,WALLA WALLA COUNTY SHERIFFS OFFICE,240 WEST ALDER SUITE 101,99362,WA,LOCAL GOVERNMENT,916001381,79653,SEX OFFENDER ADDRESS VERIFICATION GRANT
839,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,WHATCOM COUNTY SHERIFF'S OFFICE,311 GRAND AVENUE,98225,WA,LOCAL GOVERNMENT,916001383,6220,TRAFFIC GRANT
840,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,WHATCOM COUNTY SHERIFF'S OFFICE,311 GRAND AVENUE,98225,WA,LOCAL GOVERNMENT,916001383,142622,SEX OFFENDER ADDRESS VERIFICATION GRANT
841,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,WHITMAN COUNTY SHERIFF'S OFFICE,PO BOX 470,99111,WA,LOCAL GOVERNMENT,916001384,59500,SEX OFFENDER ADDRESS VERIFICATION GRANT
842,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,YAKIMA COUNTY SHERIFF'S OFFICE,PO BOX 1388,98907,WA,LOCAL GOVERNMENT,916001387,3740,TRAFFIC GRANT
843,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,YAKIMA COUNTY SHERIFF'S OFFICE,PO BOX 1388,98907,WA,LOCAL GOVERNMENT,916001387,203746,SEX OFFENDER ADDRESS VERIFICATION GRANT
844,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,YAKIMA COUNTY SHERIFF'S OFFICE,PO BOX 1388,98907,WA,LOCAL GOVERNMENT,916001387,105757,AUTO THEFT PREVENTION GRANT
845,2016,201733179349307998,WASHINGTON ASSOCIATION OF,910961051,CITY OF SEATTLE,610 5TH AVENUE,981244986,WA,LOCAL GOVERNMENT,911461832,425000,INTERNET CRIMES AGAINST CHILDREN TASK FORCE
846,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF ANACORTES,1218 24TH STREET,98221,WA,LOCAL GOVERNMENT,916001227,7537,TRAFFIC SAFETY GRANT
847,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF AUBURN,25 WEST MAIN STREET,980014998,WA,LOCAL GOVERNMENT,916001228,24051,AUTO THEFT PREVENTION AUTHORITY GRANT
848,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF BAINBRIDGE ISLAND,625 WINSLOW WAY E,98110,WA,LOCAL GOVERNMENT,916001663,7000,TRAFFIC SAFETY GRANT
849,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF BLACK DIAMOND,PO BOX 309,98010,WA,LOCAL GOVERNMENT,916016204,5096,TRAFFIC SAFETY GRANT
850,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF COVINGTON,16720 SE 271ST STREET 100,98042,WA,LOCAL GOVERNMENT,911829887,22239,AUTO THEFT PREVENTION AUTHORITY GRANT
851,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF ENUMCLAW,1705 WELLS STREET,98022,WA,LOCAL GOVERNMENT,916001247,5047,AUTO THEFT PREVENTION AUTHORITY GRANT
852,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF FEDERAL WAY,33325 8TH AVENUE SOUTH,980639718,WA,LOCAL GOVERNMENT,911462550,1120768,AUTO THEFT PREVENTION AUTHORITY GRANT
853,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF FIFE,3737 PACIFIC HIGHWAY EAST,98424,WA,LOCAL GOVERNMENT,916012977,129706,AUTO THEFT PREVENTION AUTHORITY GRANT
854,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF GIG HARBOR,3510 GRANDVIEW STREET,98335,WA,LOCAL GOVERNMENT,916001435,5048,TRAFFIC SAFETY GRANT
855,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF GOLDENDALE,PO BOX 1176,98620,WA,LOCAL GOVERNMENT,966001249,5900,TRAFFIC SAFETY GRANT
856,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF KELSO,201 SOUTH PACIFIC AVE,98626,WA,LOCAL GOVERNMENT,916001252,20290,SEX OFFENDER ADDRESS VERIFICATION GRANT
857,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF KELSO,201 SOUTH PACIFIC AVE,98626,WA,LOCAL GOVERNMENT,916001252,4839,TRAFFIC SAFETY GRANT
858,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF KENNEWICK,PO BOX 6108,99336,WA,LOCAL GOVERNMENT,916001253,5455,TRAFFIC SAFETY GRANT
859,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF KENT,220 4TH AVENUE SOUTH,98032,WA,LOCAL GOVERNMENT,916001254,1000,TRAFFIC SAFETY GRANT
860,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF KENT,220 4TH AVENUE SOUTH,98032,WA,LOCAL GOVERNMENT,916001254,23782,AUTO THEFT PREVENTION AUTHORITY GRANT
861,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF LONGVIEW,1351 HUDSON STREET,98632,WA,LOCAL GOVERNMENT,916001367,46792,SEX OFFENDER ADDRESS VERIFICATION GRANT
862,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF MERCER ISLAND,9610 SE 36TH STREET,98040,WA,LOCAL GOVERNMENT,916017561,6426,TRAFFIC SAFETY GRANT
863,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF MILL CREEK,15728 MAIN STREET,98012,WA,LOCAL GOVERNMENT,911225895,10689,TRAFFIC SAFETY GRANT
864,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF MILTON,1000 LAUREL STREET,98354,WA,LOCAL GOVERNMENT,916001462,992,TRAFFIC SAFETY GRANT
865,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF MILTON,1000 LAUREL STREET,98354,WA,LOCAL GOVERNMENT,966001462,16485,AUTO THEFT PREVENTION AUTHORITY GRANT
866,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF MOSES LAKE,PO BOX 1579,98837,WA,LOCAL GOVERNMENT,916007721,2500,TRAFFIC SAFETY GRANT
867,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF MOSES LAKE,PO BOX 1579,98837,WA,LOCAL GOVERNMENT,916007721,17696,AUTHO THEFT PREVENTION AUTHORITY GRANT
868,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF MOXEE,PO BOX 249,98936,WA,LOCAL GOVERNMENT,910752899,5084,TRAFFIC SAFETY GRANT
869,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF ORTING,PO BOX 489,98360,WA,LOCAL GOVERNMENT,916001481,10746,TRAFFIC SAFETY GRANT
870,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF PULLMAN,260 SE KAMIAKEN,99163,WA,LOCAL GOVERNMENT,916001269,8834,TRAFFIC SAFETY GRANT
871,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF PUYALLUP,311 WEST PIONEER,98371,WA,LOCAL GOVERNMENT,916001274,242,DENIED FIREARM TRANSACTION GRANT
872,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF PUYALLUP,311 WEST PIONEER,98371,WA,LOCAL GOVERNMENT,916001274,5521,TRAFFIC SAFETY GRANT
873,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF PUYALLUP,311 WEST PIONEER,98371,WA,LOCAL GOVERNMENT,916001274,24365,AUTO THEFT PREVENTION AUTHORITY GRANT
874,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF RICHLAND,PO BOX 190,99352,WA,LOCAL GOVERNMENT,916015119,47500,HUMAN TRAFFICKING ENFORCEMENT
875,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF SEATTLE,610 5TH AVENUE,981244986,WA,LOCAL GOVERNMENT,911461832,17229,PROJECT SAFE NEIGHBORHOOD GRANT
876,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF SEATTLE,610 5TH AVENUE,981244986,WA,LOCAL GOVERNMENT,911461832,425000,INTERNET CRIMES AGAINST CHILDREN TASK FORCE
877,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE,WEST 1100 MALLON,99260,WA,LOCAL GOVERNMENT,916001280,10688,TRAFFIC SAFETY GRANT
878,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE,WEST 1100 MALLON,99260,WA,LOCAL GOVERNMENT,916001280,219562,AUTO THEFT PREVENTION AUTHORITY GRANT
879,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF SUNNYSIDE,401 HOMER STREET,98944,WA,LOCAL GOVERNMENT,916001284,12799,TRAFFIC SAFETY GRANT
880,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF TACOMA,3701 SOUTH PINE ST,98409,WA,LOCAL GOVERNMENT,916001283,181969,AUTO THEFT PREVENTION AUTHORITY GRANT
881,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF TUKWILA,6200 SOUTH CENTER BLVD,98188,WA,LOCAL GOVERNMENT,916001519,8272,TRAFFIC SAFETY GRANT
882,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF VANCOUVER,PO BOX 1995,98668,WA,LOCAL GOVERNMENT,916001288,11911,TRAFFIC SAFETY GRANT
883,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CITY OF VANCOUVER,PO BOX 1995,98668,WA,LOCAL GOVERNMENT,916001288,4997,AUTO THEFT PREVENTION AUTHORITY GRANT
884,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,ADAMS COUNTY SHERIFF'S OFFICE,210 WEST BROADWAY,99169,WA,LOCAL GOVERNMENT,916001294,48500,SEX OFFENDER ADDRESS VERIFICATION GRANT
885,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,ADAMS COUNTY SHERIFF'S OFFICE,210 WEST BROADWAY,99169,WA,LOCAL GOVERNMENT,916001294,2018,TRAFFIC SAFETY GRANT
886,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,ASOTIN COUNTY SHERIFF'S OFFICE,PO BOX 130,994020130,WA,LOCAL GOVERNMENT,916001295,74580,SEX OFFENDER ADDRESS VERIFICATION GRANT
887,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY SHERIFF'S OFFICE,7122 OKANOGAN PLACE BLDG A,99336,WA,LOCAL GOVERNMENT,916001296,140556,SEX OFFENDER ADDRESS VERIFICATION GRANT
888,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY SHERIFF'S OFFICE,7122 OKANOGAN PLACE BLDG A,99336,WA,LOCAL GOVERNMENT,916001296,980,TRAFFIC SAFETY GRANT
889,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CHELAN COUNTY SHERIFF'S OFFICE,401 WASHINGTON STREET SUITE 1,98801,WA,LOCAL GOVERNMENT,916001297,84644,SEX OFFENDER ADDRESS VERIFICATION GRANT
890,2017,201843139349302274,WASHINGTON ASSOCIATION OF,910961051,CLALLAM COUNTY SHERIFF'S OFFICE,22 EAST 4TH STREET SUITE 12,98302,WA,LOCAL GOVERNMENT,916001298,90452,SEX OFFENDER ADDRESS VERIFICATION GRANT
